22.39,27.5,0,636.5,0.0046056409,0
22.39,27.5,0,627.5,0.0046056409,0
22.39,27.39,0,626,0.0045870824,0
22.39,27.5,0,625.5,0.0046056409,0
22.34,27.39,0,623.5,0.0045730503,0
22.39,27.4633333333,0,624.6666666667,0.0045994546,0
22.39,27.39,0,622,0.0045870824,0
22.29,27.39,0,621,0.0045590561,0
22.34,27.39,0,626.5,0.0045730503,0
22.29,27.39,0,622,0.0045590561,0
22.39,27.39,0,620,0.0045870824,0
22.29,27.39,0,621.5,0.0045590561,0
22.29,27.3566666667,0,616.3333333333,0.0045534672,0
22.29,27.34,0,609,0.0045506728,0
22.29,27.39,0,614,0.0045590561,0
22.29,27.34,0,613.5,0.0045506728,0
22.29,27.34,0,611,0.0045506728,0
22.29,27.39,0,612,0.0045590561,0
22.29,27.29,0,608,0.0045422896,0
22.29,27.29,0,605.5,0.0045422896,0
22.2675,27.315,0,608.5,0.0045402136,0
22.2,27.29,0,608.5,0.0045172882,0
22.245,27.29,0,602.5,0.0045297737,0
22.2,27.29,0,598,0.0045172882,0
22.2,27.29,0,595,0.0045172882,0
22.2,27.29,0,591,0.0045172882,0
22.245,27.245,0,591,0.00452225,0
22.2,27.2,0,595,0.0045022827,0
22.2,27.29,0,594.3333333333,0.0045172882,0
22.2,27.29,0,593.5,0.0045172882,0
22.2,27.29,0,592,0.0045172882,0
22.15,27.245,0,586.5,0.0044959714,0
22.2,27.2,0,586,0.0045022827,0
22.15,27.245,0,586,0.0044959714,0
22.2,27.245,0,584.5,0.0045097854,0
22.1,27.245,0,584.5,0.0044821947,0
22.1,27.2,0,585.5,0.0044747383,0
22.1333333333,27.2,0,584.6666666667,0.0044839032,0
22.2,27.2,0,577,0.0045022827,0
22.1,27.2,0,580,0.0044747383,0
22.125,27.2,0,582,0.0044816104,0
22.2,27.2,0,580,0.0045022827,0
22.1,27.15,0,578,0.0044664536,0
22.1,27.2,0,576.5,0.0044747383,0
22.1,27.2,0,580,0.0044747383,0
22.1,27.2,0,572.5,0.0044747383,0
22.1,27.2,0,567,0.0044747383,0
22.1,27.2,0,568,0.0044747383,0
22.1,27.2,0,574.5,0.0044747383,0
22.1,27.2,0,564.3333333333,0.0044747383,0
22.1,27.2,0,563,0.0044747383,0
22.1,27.15,0,564.5,0.0044664536,0
22.0666666667,27.1666666667,0,566.3333333333,0.0044600781,0
22.1,27.1,0,562,0.0044581691,0
22,27.1,0,565.5,0.0044308756,0
22,27.1,0,570,0.0044308756,0
22.05,27.15,0,562,0.0044527627,0
22,27.1,0,560,0.0044308756,0
22,27.1,0,558,0.0044308756,0
22,27.1,0,556,0.0044308756,0
22,27.1,0,557,0.0044308756,0
21.9175,27.1,0,556.5,0.0044084694,0
21.945,27.1,0,557.5,0.004415927,0
21.9266666667,27.1,0,555,0.0044109541,0
21.89,27.1,0,555,0.004401023,0
21.89,27.1,0,553,0.004401023,0
21.89,27.1,0,549.5,0.004401023,0
21.89,27.1,0,548.5,0.004401023,0
21.89,27.1,0,551.5,0.004401023,0
21.89,27.1,0,548.5,0.004401023,0
21.89,27.1,0,548,0.004401023,0
21.89,27.1,0,547.5,0.004401023,0
21.89,27.1,0,553,0.004401023,0
21.84,27.1,0,547.5,0.0043875124,0
21.8566666667,27.1,0,548.6666666667,0.0043920118,0
21.79,27.1,0,540,0.0043740384,0
21.79,27.1,0,538,0.0043740384,0
21.79,27.1,0,542,0.0043740384,0
21.79,27.1,0,542,0.0043740384,0
21.79,27.1,0,538,0.0043740384,0
21.79,27.1,0,537.6666666667,0.0043740384,0
21.79,27.1,0,537.5,0.0043740384,0
21.79,27.1,0,536,0.0043740384,0
21.745,27.1,0,534.5,0.004361943,0
21.7,27.1,0,532.5,0.0043498771,0
21.76,27.1,0,530,0.0043659715,0
21.745,27.05,0,529.5,0.0043538388,0
21.79,27.05,0,531,0.0043659115,0
21.73,27,0,533.3333333333,0.0043417246,0
21.745,27,0,531,0.0043457348,0
21.745,27,0,529,0.0043457348,0
21.745,27,0,528.5,0.0043457348,0
21.7,27,0,525,0.0043337141,0
21.7,27,0,528.5,0.0043337141,0
21.7,27,0,530.5,0.0043337141,0
21.7,26.89,0,528,0.0043159357,0
21.7,26.89,0,526,0.0043159357,0
21.7,26.89,0,530,0.0043159357,0
21.7,26.89,0,533.3333333333,0.0043159357,0
21.7,26.89,0,529,0.0043159357,0
21.7,26.89,0,528,0.0043159357,0
21.7,26.89,0,526,0.0043159357,0
21.7,26.89,0,526,0.0043159357,0
21.7,26.79,0,521,0.0042997744,0
21.7,26.79,0,518,0.0042997744,0
21.7,26.79,0,515.5,0.0042997744,0
21.7,26.79,0,520,0.0042997744,0
21.7,26.7675,0,523.5,0.0042961382,0
21.7,26.79,0,525.5,0.0042997744,0
21.7,26.79,0,525.5,0.0042997744,0
21.7,26.79,0,514,0.0042997744,0
21.7,26.7,0,518,0.0042852299,0
21.7,26.7,0,518,0.0042852299,0
21.7,26.7,0,520,0.0042852299,0
21.6,26.7,0,521,0.0042589219,0
21.6,26.6,0,518,0.004242862,0
21.6,26.65,0,517,0.0042508918,0
21.6,26.6,0,511.5,0.004242862,0
21.65,26.65,0,514,0.0042640031,0
21.6,26.55,0,515.5,0.0042348324,0
21.6,26.5,0,517,0.004226803,0
21.6,26.5,0,515,0.004226803,0
21.6,26.5,0,512,0.004226803,0
21.6,26.5,0,515,0.004226803,0
21.65,26.55,0,511,0.0042478938,0
21.6,26.5,0,514,0.004226803,0
21.6,26.445,0,508,0.0042179709,0
21.6,26.4725,0,509.75,0.004222387,0
21.6,26.445,0,508.75,0.0042179709,0
21.6,26.445,0,508.5,0.0042179709,0
21.6,26.39,0,507,0.0042091391,0
21.6,26.39,0,507,0.0042091391,0
21.6,26.39,0,503.5,0.0042091391,0
21.6,26.39,0,504,0.0042091391,0
21.6,26.39,0,504,0.0042091391,0
21.575,26.315,0,500.5,0.0041906371,0
21.6,26.29,0,500,0.0041930818,0
21.6,26.29,0,503.5,0.0041930818,0
21.55,26.245,0,503,0.004172982,0
21.55,26.245,0,502.5,0.004172982,0
21.5,26.2,0,502,0.004152962,0
21.5666666667,26.2,0,502,0.0041700591,0
21.5,26.2,0,502.5,0.004152962,0
21.5,26.2,0,497,0.004152962,0
21.5,26.15,0,501.5,0.0041449837,0
21.5,26.15,0,504,0.0041449837,0
21.5,26.1,0,501,0.0041370056,0
21.5,26.1,0,493.75,0.0041370056,0
21.5,26.1,0,500,0.0041370056,0
21.5,26.1,0,504.5,0.0041370056,0
21.5,26.05,0,504,0.0041290277,0
21.5,26.1,0,501,0.0041370056,0
21.5,26,0,499,0.00412105,0
21.5,26,0,502,0.00412105,0
21.5,26,0,503.5,0.00412105,0
21.5,26,0,500.6666666667,0.00412105,0
21.5,26,0,493,0.00412105,0
21.5,26,0,492.5,0.00412105,0
21.5,26,0,493,0.00412105,0
21.5,25.89,0,495.5,0.0041034997,0
21.5,26,0,492.6666666667,0.00412105,0
21.5,26,0,490,0.00412105,0
21.5,25.9266666667,0,493,0.0041093497,0
21.5,25.89,0,494.6666666667,0.0041034997,0
21.5,25.89,0,496,0.0041034997,0
21.5,25.89,0,491,0.0041034997,0
21.5,25.84,0,490.5,0.0040955227,0
21.5,25.84,0,490,0.0040955227,0
21.5,25.89,0,491,0.0041034997,0
21.5,25.89,0,491.6666666667,0.0041034997,0
21.5,25.89,0,493.5,0.0041034997,0
21.4725,25.865,0,493.75,0.0040925678,0
21.5,25.84,0,490,0.0040955227,0
21.5,25.79,0,488,0.0040875458,0
21.5,25.79,0,490,0.0040875458,0
21.5,25.79,0,487,0.0040875458,0
21.445,25.745,0,492.5,0.0040665556,0
21.445,25.745,0,493.5,0.0040665556,0
21.4633333333,25.76,0,493.3333333333,0.0040735423,0
21.445,25.745,0,488,0.0040665556,0
21.5,25.79,0,487.5,0.0040875458,0
21.4266666667,25.73,0,485.3333333333,0.0040595789,0
21.39,25.7,0,484,0.0040456556,0
21.39,25.7,0,489,0.0040456556,0
21.445,25.745,0,488,0.0040665556,0
21.5,25.79,0,493,0.0040875458,0
21.39,25.7,0,491,0.0040456556,0
21.445,25.745,0,488,0.0040665556,0
21.445,25.745,0,487.25,0.0040665556,0
21.39,25.7,0,489,0.0040456556,0
21.5,25.79,0,489,0.0040875458,0
21.39,25.7,0,486,0.0040456556,0
21.4266666667,25.73,0,484.6666666667,0.0040595789,0
21.39,25.7,0,485,0.0040456556,0
21.39,25.7,0,487,0.0040456556,0
21.39,25.7,0,492,0.0040456556,0
21.39,25.7,0,490.6666666667,0.0040456556,0
21.39,25.7,0,488,0.0040456556,0
21.39,25.7,0,485.5,0.0040456556,0
21.39,25.7,0,486,0.0040456556,0
21.39,25.7,0,485.5,0.0040456556,0
21.39,25.7,0,486,0.0040456556,0
21.39,25.7,0,480,0.0040456556,0
21.39,25.7,0,481,0.0040456556,0
21.39,25.7,0,481.6666666667,0.0040456556,0
21.39,25.7,0,485.5,0.0040456556,0
21.39,25.7,0,485,0.0040456556,0
21.39,25.7,0,473,0.0040456556,0
21.39,25.7,0,475,0.0040456556,0
21.39,25.7,0,486,0.0040456556,0
21.39,25.7,0,481.5,0.0040456556,0
21.39,25.7,0,483,0.0040456556,0
21.39,25.7,0,479,0.0040456556,0
21.39,25.7,0,479,0.0040456556,0
21.39,25.7,0,479,0.0040456556,0
21.34,25.7,0,479,0.0040331953,0
21.39,25.7,0,479,0.0040456556,0
21.39,25.7,0,477,0.0040456556,0
21.39,25.7,0,477.5,0.0040456556,0
21.29,25.7,0,477.5,0.0040207687,0
21.34,25.7,0,480,0.0040331953,0
21.29,25.7,0,480,0.0040207687,0
21.34,25.7,0,482,0.0040331953,0
21.3233333333,25.7,0,480.3333333333,0.0040290493,0
21.34,25.7,0,477.5,0.0040331953,0
21.29,25.7,0,476,0.0040207687,0
21.39,25.7,0,479,0.0040456556,0
21.39,25.7,0,471,0.0040456556,0
21.29,25.7,0,474,0.0040207687,0
21.29,25.7,0,477.5,0.0040207687,0
21.34,25.7,0,476,0.0040331953,0
21.29,25.7,0,474.25,0.0040207687,0
21.39,25.7,0,475,0.0040456556,0
21.29,25.7,0,476.5,0.0040207687,0
21.34,25.7,0,474.5,0.0040331953,0
21.29,25.7,0,478,0.0040207687,0
21.29,25.7,0,475.3333333333,0.0040207687,0
21.29,25.7,0,477,0.0040207687,0
21.29,25.7,0,475.5,0.0040207687,0
21.29,25.7,0,477.5,0.0040207687,0
21.29,25.7,0,477.5,0.0040207687,0
21.29,25.7,0,478,0.0040207687,0
21.29,25.7,0,473.5,0.0040207687,0
21.29,25.7,0,472.5,0.0040207687,0
21.29,25.7,0,472,0.0040207687,0
21.29,25.7,0,469.5,0.0040207687,0
21.29,25.7,0,466.6666666667,0.0040207687,0
21.29,25.7,0,467,0.0040207687,0
21.29,25.7,0,469.5,0.0040207687,0
21.2,25.6,0,469,0.0039828281,0
21.29,25.7,0,471,0.0040207687,0
21.29,25.7,0,469,0.0040207687,0
21.26,25.6666666667,0,467.3333333333,0.0040080901,0
21.245,25.65,0,471.5,0.0040017627,0
21.23,25.6333333333,0,471.6666666667,0.0039954433,0
21.29,25.7,0,475,0.0040207687,0
21.2,25.6,0,471,0.0039828281,0
21.2,25.6,0,471,0.0039828281,0
21.245,25.65,0,471,0.0040017627,0
21.245,25.65,0,474.5,0.0040017627,0
21.2,25.6,0,475.5,0.0039828281,0
21.2,25.6,0,474,0.0039828281,0
21.2,25.6,0,469,0.0039828281,0
21.2,25.6,0,474,0.0039828281,0
21.2,25.6,0,474,0.0039828281,0
21.2,25.6,0,468.5,0.0039828281,0
21.2,25.6,0,469.5,0.0039828281,0
21.2,25.6,0,472.5,0.0039828281,0
21.2,25.6,0,467.5,0.0039828281,0
21.2,25.6,0,469,0.0039828281,0
21.2,25.55,0,466.5,0.0039749994,0
21.2,25.5,0,469.5,0.0039671709,0
21.2,25.5,0,469,0.0039671709,0
21.2,25.5,0,467,0.0039671709,0
21.2,25.5,0,467.3333333333,0.0039671709,0
21.2,25.5,0,467,0.0039671709,0
21.2,25.5,0,464.5,0.0039671709,0
21.2,25.445,0,466,0.0039585598,0
21.2,25.5,0,473,0.0039671709,0
21.2,25.39,0,475,0.003949949,0
21.2,25.39,0,471,0.003949949,0
21.2,25.39,0,470,0.003949949,0
21.2,25.39,0,466.25,0.003949949,0
21.2,25.39,0,467,0.003949949,0
21.2,25.39,0,473,0.003949949,0
21.2,25.39,0,468,0.003949949,0
21.2,25.39,0,463,0.003949949,0
21.2,25.39,0,466,0.003949949,0
21.2,25.39,0,467,0.003949949,0
21.2,25.29,0,468,0.0039342935,0
21.2,25.39,0,468,0.003949949,0
21.2,25.29,0,468,0.0039342935,0
21.2,25.34,0,465.5,0.0039421211,0
21.2,25.39,0,464,0.003949949,0
21.2,25.34,0,464.5,0.0039421211,0
21.2,25.29,0,465.6666666667,0.0039342935,0
21.2,25.365,0,465.75,0.003946035,0
21.2,25.39,0,464,0.003949949,0
21.2,25.39,0,467,0.003949949,0
21.15,25.39,0,466.5,0.0039377675,0
21.2,25.39,0,465,0.003949949,0
21.2,25.39,0,462,0.003949949,0
21.2,25.39,0,459.6666666667,0.003949949,0
21.2,25.29,0,458,0.0039342935,0
21.2,25.34,0,462.5,0.0039421211,0
21.2,25.29,0,467,0.0039342935,0
21.2,25.29,0,466.5,0.0039342935,0
21.2,25.29,0,463,0.0039342935,0
21.2,25.29,0,465,0.0039342935,0
21.2,25.29,0,463.25,0.0039342935,0
21.2,25.29,0,460,0.0039342935,0
21.2,25.29,0,457,0.0039342935,0
21.2,25.29,0,456,0.0039342935,0
21.245,25.245,0,454,0.003938177,0
21.23,25.23,0,454,0.0039321787,0
21.29,25.29,0,458,0.0039562162,0
21.2,25.2,0,456,0.0039202042,0
21.245,25.245,0,456.5,0.003938177,0
21.245,25.245,0,458.5,0.003938177,0
21.26,25.26,0,459.6666666667,0.0039441826,0
21.245,25.245,0,464,0.003938177,0
21.245,25.2,0,465,0.0039311127,0
21.29,25.2,0,461,0.0039420479,0
21.245,25.2,0,458.5,0.0039311127,0
21.29,25.2,0,459,0.0039420479,0
21.29,25.2,0,451,0.0039420479,0
21.29,25.2,0,456,0.0039420479,0
21.29,25.2,0,463,0.0039420479,0
21.29,25.2,0,461.6666666667,0.0039420479,0
21.29,25.2,0,458,0.0039420479,0
21.29,25.2,0,450,0.0039420479,0
21.29,25.2,0,457,0.0039420479,0
21.29,25.2,0,456,0.0039420479,0
21.29,25.2,0,456,0.0039420479,0
21.29,25.2,0,461,0.0039420479,0
21.29,25.2,0,463,0.0039420479,0
21.29,25.2,0,460,0.0039420479,0
21.29,25.2,0,456,0.0039420479,0
21.29,25.2,0,454.5,0.0039420479,0
21.29,25.2,0,448.5,0.0039420479,0
21.29,25.2,0,453.5,0.0039420479,0
21.29,25.2,0,454,0.0039420479,0
21.29,25.2,0,454,0.0039420479,0
21.29,25.245,0,450.5,0.003949132,0
21.29,25.245,0,453,0.003949132,0
21.2,25.2,0,457,0.0039202042,0
21.2,25.2,0,452.5,0.0039202042,0
21.2,25.2,0,449,0.0039202042,0
21.2,25.2,0,458.6666666667,0.0039202042,0
21.2,25.2,0,454.5,0.0039202042,0
21.2,25.245,0,455.5,0.0039272488,0
21.2,25.245,0,453.5,0.0039272488,0
21.2,25.29,0,452,0.0039342935,0
21.2,25.29,0,451.5,0.0039342935,0
21.2,25.29,0,451,0.0039342935,0
21.1666666667,25.3566666667,0,450.3333333333,0.0039366165,0
21.1666666667,25.39,0,450,0.0039418243,0
21.15,25.39,0,453.5,0.0039377675,0
21.1,25.39,0,454,0.0039256191,0
21.15,25.39,0,452.5,0.0039377675,0
21.1,25.39,0,454,0.0039256191,0
21.1,25.39,0,457,0.0039256191,0
21.1,25.4633333333,0,450.3333333333,0.0039370291,0
21.1,25.5,0,451,0.0039427343,0
21.1,25.5,0,451,0.0039427343,0
21.05,25.445,0,449,0.0039220347,0
21.1,25.5,0,449,0.0039427343,0
21.05,25.445,0,450,0.0039220347,0
21.05,25.445,0,449,0.0039220347,0
21.1,25.5,0,445,0.0039427343,0
21,25.39,0,443,0.0039014214,0
21.1,25.5,0,446.5,0.0039427343,0
21.1,25.5,0,446,0.0039427343,0
21.1,25.5,0,451.5,0.0039427343,0
21.1,25.39,0,445,0.0039256191,0
21.1,25.39,0,449,0.0039256191,0
21.1,25.39,0,451.6666666667,0.0039256191,0
21.1,25.39,0,452,0.0039256191,0
21.1,25.39,0,451,0.0039256191,0
21.05,25.34,0,450,0.0039057486,0
21.1,25.39,0,450,0.0039256191,0
21.1,25.39,0,448,0.0039256191,0
21.1,25.39,0,450.6666666667,0.0039256191,0
21.1,25.39,0,450,0.0039256191,0
21.15,25.39,0,446,0.0039377675,0
21.1,25.39,0,444,0.0039256191,0
21.125,25.39,0,447.5,0.0039316891,0
21.1333333333,25.39,0,443.3333333333,0.0039337143,0
21.1,25.34,0,443.5,0.0039178397,0
21.1,25.34,0,444,0.0039178397,0
21.15,25.34,0,449,0.0039299639,0
21.2,25.29,0,449.3333333333,0.0039342935,0
21.15,25.29,0,448,0.0039221605,0
21.15,25.245,0,449.5,0.0039151377,0
21.2,25.245,0,450,0.0039272488,0
21.2,25.2,0,447,0.0039202042,0
21.2,25.2,0,446,0.0039202042,0
21.1333333333,25.2,0,443,0.0039040925,0
21.1666666667,25.2,0,444,0.0039121411,0
21.2,25.2,0,444.5,0.0039202042,0
21.2,25.2,0,445,0.0039202042,0
21.2,25.2,0,451,0.0039202042,0
21.2,25.2,0,450,0.0039202042,0
21.2,25.2,0,444,0.0039202042,0
21.2,25.2,0,443,0.0039202042,0
21.2,25.1,0,438.5,0.0039045502,0
21.2,25.1,0,441,0.0039045502,0
21.2,25.1,0,444,0.0039045502,0
21.2,25.15,0,441.5,0.0039123771,0
21.2,25.1,0,441,0.0039045502,0
21.2,25.1,0,439.5,0.0039045502,0
21.2,25.1,0,441,0.0039045502,0
21.2,25.1,0,442,0.0039045502,0
21.2,25.1,0,441,0.0039045502,0
21.2,25.1,0,436,0.0039045502,0
21.2,25.1,0,442.5,0.0039045502,0
21.2,25.1,0,446,0.0039045502,0
21.2,25.1,0,443,0.0039045502,0
21.2,25.1,0,437.5,0.0039045502,0
21.2,25.1,0,440.5,0.0039045502,0
21.2,25.05,0,439.5,0.0038967235,0
21.2,25,0,443,0.0038888969,0
21.2,25,0,443,0.0038888969,0
21.2,25,0,438.5,0.0038888969,0
21.2,25,0,438,0.0038888969,0
21.2,25,0,442.3333333333,0.0038888969,0
21.2,25,0,448,0.0038888969,0
21.2,25.1,0,447.5,0.0039045502,0
21.125,25.1,0,445.75,0.0038865015,0
21.1,25,0,439,0.0038649454,0
21.1,25.1,0,440,0.0038805016,0
21.1,25.1,0,441.5,0.0038805016,0
21.1,25.0666666667,0,439,0.0038753161,0
21.1,25,0,439,0.0038649454,0
21.1,25.1,0,437.5,0.0038805016,0
21.05,25.05,0,437.5,0.0038607723,0
21.1,25.1,0,439.3333333333,0.0038805016,0
21.1,25.1,0,443,0.0038805016,0
21,25,0,440.5,0.003841124,0
21,25,0,442.3333333333,0.003841124,0
21,25,0,440.6666666667,0.003841124,0
21,25,0,440,0.003841124,0
21,25,0,439,0.003841124,0
21,25,0,442,0.003841124,0
21,25,0,443.5,0.003841124,0
21,25,0,445,0.003841124,0
21,25,0,445,0.003841124,0
21,25.05,0,442.5,0.0038488538,0
21,25.1,0,440,0.0038565838,0
21,25,0,439.5,0.003841124,0
21,25,0,438.5,0.003841124,0
21,25,0,435,0.003841124,0
21,25,0,439.5,0.003841124,0
21,25,0,440.5,0.003841124,0
21,25,0,439.5,0.003841124,0
21,25,0,441,0.003841124,0
21,25,0,442,0.003841124,0
21,25,0,445,0.003841124,0
21,25,0,444,0.003841124,0
21,25,0,445,0.003841124,0
21,24.89,0,444,0.0038241192,0
21,24.89,0,443,0.0038241192,0
21,24.89,0,448,0.0038241192,0
21.05,24.945,0,443,0.0038444894,0
21.05,24.945,0,440,0.0038444894,0
21,24.89,0,440,0.0038241192,0
21.0333333333,24.9266666667,0,441,0.0038376898,0
21.05,24.945,0,440.5,0.0038444894,0
21.05,24.945,0,444.5,0.0038444894,0
21.1,25,0,446,0.0038649454,0
21.05,24.945,0,442.5,0.0038444894,0
21,24.89,0,439,0.0038241192,0
21.1,24.89,0,441,0.0038478344,0
21.1,24.89,0,438.3333333333,0.0038478344,0
21.0333333333,24.89,0,439.5,0.0038320099,0
21.075,24.9725,0,440.75,0.0038547067,0
21.0333333333,24.9266666667,0,437,0.0038376898,0
21.1,24.945,0,440.5,0.0038563898,0
21.1,24.9175,0,442.25,0.0038521121,0
21.1,24.89,0,435,0.0038478344,0
21.1,24.89,0,435.5,0.0038478344,0
21.1,24.89,0,432,0.0038478344,0
21.1,24.89,0,439.5,0.0038478344,0
21.05,24.84,0,442.5,0.0038282074,0
21.1,24.89,0,438.5,0.0038478344,0
21.05,24.84,0,435.5,0.0038282074,0
21.0666666667,24.8566666667,0,437.3333333333,0.0038347408,0
21.1,24.89,0,437,0.0038478344,0
21.0333333333,24.8233333333,0,438,0.003821683,0
21.025,24.84,0,435,0.0038222947,0
21,24.79,0,440,0.003808661,0
21,24.8233333333,0,441.3333333333,0.0038138136,0
21,24.8566666667,0,435,0.0038189663,0
21,24.89,0,432,0.0038241192,0
21,24.89,0,435.5,0.0038241192,0
21,24.89,0,444,0.0038241192,0
21,24.84,0,444.5,0.00381639,0
21,24.89,0,446,0.0038241192,0
21,24.89,0,445,0.0038241192,0
21,24.89,0,438.3333333333,0.0038241192,0
21,24.89,0,445.5,0.0038241192,0
21,24.89,0,439,0.0038241192,0
21,24.89,0,439,0.0038241192,0
20.945,24.89,0,439.5,0.0038111307,0
20.9633333333,24.89,0,443.3333333333,0.0038154559,0
20.89,24.89,0,443.5,0.0037981813,0
20.9266666667,24.89,0,444,0.0038068099,0
21,24.89,0,447.5,0.0038241192,0
20.89,24.89,0,445.5,0.0037981813,0
20.89,24.89,0,443,0.0037981813,0
20.89,24.89,0,438,0.0037981813,0
20.89,24.89,0,428,0.0037981813,0
20.89,24.89,0,431,0.0037981813,0
20.89,24.89,0,441,0.0037981813,0
20.89,24.89,0,446,0.0037981813,0
20.89,24.89,0,447,0.0037981813,0
20.89,24.89,0,439,0.0037981813,0
20.89,24.89,0,438.3333333333,0.0037981813,0
20.89,24.89,0,442,0.0037981813,0
20.9266666667,24.79,0,443.3333333333,0.0037914222,0
20.89,24.79,0,448,0.0037828286,0
20.89,24.79,0,444.5,0.0037828286,0
20.9266666667,24.79,0,443.3333333333,0.0037914222,0
20.945,24.79,0,445,0.0037957254,0
21,24.7,0,445,0.0037947493,0
21,24.7,0,443.5,0.0037947493,0
21,24.7,0,439,0.0037947493,0
21,24.7,0,441.5,0.0037947493,0
21,24.6333333333,0,441.3333333333,0.0037844448,0
21,24.6,0,441,0.0037792926,0
21,24.6,0,441,0.0037792926,0
21,24.6,0,440,0.0037792926,0
21,24.6,0,436,0.0037792926,0
21,24.6,0,444,0.0037792926,0
21,24.6,0,442,0.0037792926,0
21,24.6,0,443.6666666667,0.0037792926,0
21,24.6,0,439.5,0.0037792926,0
21,24.5666666667,0,439.3333333333,0.0037741405,0
21,24.55,0,443.5,0.0037715645,0
21,24.5,0,445,0.0037638367,0
21,24.5,0,441.5,0.0037638367,0
21,24.5,0,445,0.0037638367,0
21,24.5,0,444.5,0.0037638367,0
21,24.5,0,443.6666666667,0.0037638367,0
21,24.5,0,445.5,0.0037638367,0
21,24.445,0,445,0.0037553362,0
21,24.445,0,443.5,0.0037553362,0
21,24.39,0,447,0.003746836,0
21,24.39,0,444,0.003746836,0
21,24.5,0,442.5,0.0037638367,0
21,24.4266666667,0,445,0.0037525028,0
21,24.5,0,444,0.0037638367,0
21,24.39,0,440,0.003746836,0
21,24.39,0,445.5,0.003746836,0
21,24.39,0,444.5,0.003746836,0
21,24.39,0,442.5,0.003746836,0
21,24.39,0,444,0.003746836,0
21,24.39,0,442,0.003746836,0
21,24.3566666667,0,442.6666666667,0.0037416845,0
21,24.29,0,439,0.0037313817,0
20.89,24.39,0,440,0.0037214254,0
20.945,24.39,0,440,0.0037341117,0
21,24.39,0,444,0.003746836,0
20.89,24.39,0,439.5,0.0037214254,0
20.89,24.39,0,440,0.0037214254,0
20.89,24.39,0,440,0.0037214254,0
20.89,24.29,0,442,0.0037060765,0
20.89,24.34,0,445,0.0037137509,0
20.8566666667,24.3566666667,0,447,0.0037086495,0
20.89,24.39,0,446,0.0037214254,0
20.89,24.34,0,445,0.0037137509,0
20.89,24.39,0,445,0.0037214254,0
20.89,24.29,0,443,0.0037060765,0
20.89,24.29,0,442,0.0037060765,0
20.84,24.245,0,444,0.003687739,0
20.89,24.39,0,443.5,0.0037214254,0
20.89,24.29,0,441,0.0037060765,0
20.8566666667,24.26,0,441,0.0036938432,0
20.89,24.29,0,444,0.0037060765,0
20.89,24.29,0,445.5,0.0037060765,0
20.89,24.29,0,441,0.0037060765,0
20.89,24.29,0,445.3333333333,0.0037060765,0
20.89,24.2,0,442,0.0036922631,0
20.89,24.29,0,442,0.0037060765,0
20.89,24.2,0,446.5,0.0036922631,0
20.8566666667,24.1666666667,0,444.3333333333,0.0036795482,0
20.89,24.2,0,445.5,0.0036922631,0
20.89,24.2,0,441.5,0.0036922631,0
20.865,24.175,0,447.25,0.0036827236,0
20.89,24.2,0,448,0.0036922631,0
